date,id,content,user,place_id,reply_count,like_count,retweet_count,retweeted_tweet
2019-11-23 14:47:37+00:00,1198251761619865600,"Our demand is simple

Johnson must reverse his decision to snub this unprecedented debate &amp; show that he has more than reusable straws &amp; drinks stirrers as a response to this #ClimateEmergency

Me in ⁦@Independent⁩ #ClimateStrike #FridaysForFuture  https://t.co/oN39k4e4xY",CarolineLucas,,48,927,395,
2019-11-23 00:44:22+00:00,1198039551673085953,"School strike week 66.
36°54’ N 51°49’W #climatestrike #schoolstrike4climate #fridaysforfuture https://t.co/xqbb1m7x3m",GretaThunberg,,387,16368,1868,
2019-11-22 10:18:11+00:00,1197821571194331137,"How can we possibly elect a leader who refuses to be scrutinised on the biggest issue of our age? 🌍

#climate #climatecrisis #ClimateEmergency #FridaysForFuture 

https://t.co/heInbbZ71I",HughFW,,49,770,276,
2019-11-18 20:53:18+00:00,1196531849968934913,"🌎 

Greta (and our planet) could use some retweets. Can you help?

#FridaysForFuture @GretaThunberg",Alex_Verbeek,,7,141,144,
2019-11-18 20:26:31+00:00,1196525111278493696,Next global schoolstrike is on November 29th and in some countries December 6th. Please help spread the word! #fridaysforfuture https://t.co/Y42aNiiKco,GretaThunberg,,420,13993,5605,
2019-11-17 19:37:32+00:00,1196150396013760512,"The moral window of what's thinkable, what's acceptable, what's demandable is shifting - in large part thanks to #FridaysForFuture @ExtinctionR",KateRaworth,,27,986,434,
2019-11-15 16:54:53+00:00,1195384688849903616,"School strike week 65.
33°44’N 72°23’W #climatestrike #schoolstrike4climate #fridaysforfuture https://t.co/MuanUcuI2g",GretaThunberg,,503,21765,2445,
2019-11-15 15:19:16+00:00,1195360627046400000,"This was the Sept 27 #climatestrike in #Vancouver. It took an hour &amp; a half for everyone to cross the bridge.  

Every day more people wake up to the need to move away from fossil fuels &amp; build the #cleanenergy revolution. Join them

#ActOnClimate #climateaction #FridaysforFuture https://t.co/Q1EuiZ9gkc",MikeHudema,,8,371,173,
2019-11-15 12:34:23+00:00,1195319130070630402,".@GretaThunberg set sail for Spain after an 11-week tour of North America, and expressed surprise that the reality of a #climatecrisis is still questioned. 

""Some people don't accept or understand the science.""

#ClimateStrike #FridaysForFuture #GreenNewDeal https://t.co/RGym32dN3U",MikeHudema,,20,891,372,
2019-11-09 03:31:15+00:00,1193008120777363457,"School strike week 64. Charlotte, North Carolina. #climatestrike #schoolstrike4climate #fridaysforfuture https://t.co/Aw1vwCIXE8",GretaThunberg,,236,11981,1453,
2019-11-09 01:32:23+00:00,1192978206372061184,"China Just Turned On the World’s Largest Floating #Solar Farm.

We have solutions to the #climate crisis, let's implement them. There is no time to waste. 

#ClimateStrike #FridaysforFuture #Klimastreik #GreenNewDeal #PanelsNotPipelines https://t.co/BsOmgSAKrM",MikeHudema,,16,472,260,
2019-11-08 19:40:23+00:00,1192889620763201536,"DAY 25 Strike to #SaveCongoRainForest

WEEK 45 #climatestrike #FridaysForFuture 

I joined the climate activists in Nigeria like @the_ecofeminist 
@Greenpeace @GretaThunberg @Jamie_Margolin @europeangreens @350 https://t.co/kRtB1h64cz",vanessa_vash,,27,1402,255,
2019-11-08 19:12:22+00:00,1192882570444173312,Week 7. We keep fighting (two other lovely climate strikers not pictured) 💚 #FridaysForFuture #climatestrike #Fridays4Future #ClimateTwitter #ClimateFriday #ClimateEmergency #ActNow #Saskatoon #yxe @GretaThunberg @vanessa_vash https://t.co/jWekcQTZ22,fionnualaAnjoo,,42,1142,188,
2019-11-08 18:18:32+00:00,1192869024117469188,"Charlotte, North Carolina right now! #climatestrike #FridaysForFuture https://t.co/MV7vv5tlzv",GretaThunberg,,273,20047,2513,
2019-11-08 18:02:27+00:00,1192864977381666818,"My 35th week in St. Petersburg. Near the Gazprom office.
The government here refused us for a mass strike and we had to strike in a queue.

#FridaysForFuture https://t.co/laKhzwJhcV",MakichyanA,,38,1997,346,
2019-11-08 13:49:14+00:00,1192801250867372032,#FridaysForFuture week 49 in Ireland. Maynooth town out again - loud and proud! New faces from @MaynoothPPS @MaynoothTT @maynoothsu @trocaire @GreenCampus_MU #ClimateEmergency @GretaThunberg https://t.co/GczE1C3CTD,gold_lgold,,26,1651,268,
2019-11-08 13:47:19+00:00,1192800771802312704,"#ClimateStrike Week 33
Exam week is over and it's finally Friday the strike day! Funny, but this week it felt like vacation to me 😎😄
... Sınavlar bitti, bu cuma grev bana tatil gibi geldi 😄😎
@GretaThunberg @Fridays4future @FridaysTurkey #FridaysForFuture #schoolstrike4climate https://t.co/9P757lPIY3",CevikusHB,"Place(id='4d03e3096ba4e458', fullName='Kanlıca, İstanbul', name='Kanlıca', type='neighborhood', country='Turkey', countryCode='TR')",25,1805,256,
2019-11-08 11:54:46+00:00,1192772448091066369,"Week 12 of #climatestrike in Russia, in Kursk State University 🇷🇺💪🏻
I‘m so glad people here are often passionate about current ecological global problems, students ask how they can help our environment and always cheer me up when I‘m striking! 
#FridaysforFuture @GretaThunberg https://t.co/yTz5hgU9bz",katerinabirdy,,39,2323,362,
2019-11-08 11:04:29+00:00,1192759793800359942,"Weekly strike 1:
Aigurande, France.
#SaveCongoRainForest @vanessa_vash @GretaThunberg #ClimateStrike #fridaysforfuture @Fridays4future https://t.co/ATt4hJAZDO",ElmGrace,,32,3243,422,
2019-11-08 09:05:52+00:00,1192729941944786949,Today will be my 50 weeks of #FridaysForFuture in Nigeria. Join us! https://t.co/eU8BanNOf6,the_ecofeminist,,22,1395,203,
2019-11-08 07:28:01+00:00,1192705314669371392,"#FridaysForFuture in Stockholm, 8 am. The climate strike goes on. Time for preparations for the next global days of action which will take place before and during the COP-meeting in Madrid. The global politics, and the Swedish one, has to change. https://t.co/hdzvL0dHa9",DavidFopp,,24,1654,247,
2019-11-07 02:52:46+00:00,1192273659211239425,"This Friday I will join the climate strike in Charlotte, NC!
12-2pm at the Charlotte-Mecklenburg Government Center. See you there!
#FridaysForFuture #schoolstrike4climate #ClimateStrike",GretaThunberg,,813,26794,4483,
2019-11-06 14:05:20+00:00,1192080526988984320,"This poster is part of me. I can forget to carry my phone with me but not the poster. I use every opportunity I get to communicate climate emergency and urgent need for action.

Will you join us on the 29th? #FridaysForFuture #ClimateStrike https://t.co/i3NfmT7W23",NamugerwaLeah,,24,1027,153,
2019-11-02 09:52:20+00:00,1190567308424630272,"Yesterday's climate strike was cold. The winter is closing up.
But we kept warm by singing and spreading love 💚 See you next Friday 🌱
#FridaysForFuture 
#FridaysForFutureSweden https://t.co/RBSI4BWs9S",amagnussonn,,101,3058,408,
2019-11-01 22:51:40+00:00,1190401045643612160,School strike week 63. Los Angeles. #climatestrike #schoolstrike4climate #fridaysforfuture https://t.co/WisnbX1OEM,GretaThunberg,,320,15378,1913,
2019-11-01 20:43:25+00:00,1190368772370001920,"Today’s Seattle City Hall #FridaysforFuture #ClimateStrike

No more coal!
No more oil!
Keep our carbon in the soil! https://t.co/DpkYJyFLqm",solo_syn_,,146,4366,712,
2019-11-01 17:04:53+00:00,1190313773690740737,There’s a school strike for climate going on outside the Supreme Court right now. This pretty much sums it up ⬇️ #ExxonKnew #FridaysforFuture https://t.co/lEfvAXLkEh,Exxon_Knew,,49,2676,499,
2019-11-01 13:59:16+00:00,1190267060942786563,"Still waiting for the trial.
My 34th week.
Near the Norwegian Embassy
We've given them a letter with Greenpeace Russia.
""Don't set a bad example to Russia,
Please""

#PeopleVSArcticOil
#FridaysForFuture https://t.co/iExrUWGsuz",MakichyanA,,26,1099,181,
2019-11-01 12:38:18+00:00,1190246685135560705,Students of Government Science and Technical College Area3 Garki Abuja Nigeria united behind the science and are demanding for climate actions. #FridaysForFuture https://t.co/HsBpJuYRjn,gifsep4climate,,19,1094,190,
2019-11-01 12:04:28+00:00,1190238170912378883,"#ClimateStrike Week 32
Another rainy Istanbul strike after September 20th. After the strike I will be heading for Kadıköy once again, to give a speech at an environment festival today. @GretaThunberg @fridays4future @FridaysTurkey #fridaysforfuture #schoolstrike4climate https://t.co/OBTFFLxabW",CevikusHB,"Place(id='6c5bc48a60e3a734', fullName='Beşiktaş, İstanbul', name='Beşiktaş', type='admin', country='Turkey', countryCode='TR')",78,3086,464,
2019-11-01 07:45:32+00:00,1190173010084454400,"#FridaysForFuture in Stockholm, and winter is coming. The climate strike continues in front of the parliament untill the government acts and doesnt betray the striking generation. More than ten percent emission reductions per year are needed from, now on. https://t.co/6jrWtSl45d",DavidFopp,,61,2198,355,
2019-10-31 16:32:30+00:00,1189943237324111872,"This Friday November 1st I will be joining the climate strike in Los Angeles!
12am at City Hall! #FridaysForFuture #ClimateStrike #schoolstrike4climate https://t.co/ePVxrEkv0v",GretaThunberg,,313,8481,1523,
2019-10-30 07:14:28+00:00,1189440417391140865,"This is what I call leadership. We're not into this for awards or media attention but action from politicians. 
The countries rushing with awards are the very countries behind this #ClimateCrisis 
Bravo @GretaThunberg
#FridaysForFuture 
https://t.co/49uWtGfHrQ",NamugerwaLeah,,4,645,168,
2019-10-26 18:55:06+00:00,1188167186289807360,Small but mighty climate strikes around Washington State! #FridaysforFuture https://t.co/kFf5FmPEo5,Fri4FutureSea,,43,2752,352,
2019-10-26 14:46:31+00:00,1188104625460781063,"300 MPs urge their pension fund to drop #oilandgas shares

""The Parliamentary Pension Fund’s single biggest holding is £11.6 million shares in #BP. It also owns £10.9 million of shares in Royal Dutch #Shell.""

#ActNow
#ClimateEmergency
#FridaysForFuture
 https://t.co/ign9aB865N",ProfStrachan,,14,256,140,
2019-10-26 13:19:37+00:00,1188082757085347840,"Yesterday, we joined thousands of people and @GretaThunberg to witness 15 brave young Canadians announce the first federal youth climate lawsuit in our country's history. An incredible day full of hope and action! #YouthvCan #FridaysForFuture 

📷: Robin Loznak https://t.co/WthsgWXtCl",DavidSuzukiFDN,,71,992,197,
2019-10-25 23:06:36+00:00,1187868090022785025,"“To the people that are threatened by us - I have bad news for you. This is only the beginning” @GretaThunberg 

No time to waste, no planet B. #ActOnClimate 

#ClimateStrike #climatestrikecanada #FridaysForFuture #cdnpoli  #bcpoli #stopTMx @JustinTrudeau

https://t.co/i9XTd5HUE0",MikeHudema,,62,2071,712,
2019-10-25 21:17:45+00:00,1187840697648312320,"Led by Indigenous leaders #ClimateStrikeVancouver takes to the streets. Thousands out to say no more pipelines, no more delay, #ActOnClimate.

#climatestrike #FridaysForFuture #cdnpoli  #bcpoli @GretaThunberg  

https://t.co/Qdda7bOqCN",MikeHudema,,17,701,259,
2019-10-25 21:08:04+00:00,1187838258975330305,"School strike week 62 Vancouver, BC. With Severn Cullis-Suzuki! 
Police say 15 000 people. 
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/9gg3E17HLF",GretaThunberg,,398,20370,2375,
2019-10-25 21:03:20+00:00,1187837068422066177,"On such a rainy day, amidst all the cold and hate, I was not ashamed to #schoolstrike4climate. After all we are fighting for your future too. 
#FridaysForFuture @Fridays4future @GretaThunberg @Fridays4FutureU https://t.co/ICf5zdIwbl",NakabuyeHildaF,,56,3691,581,
2019-10-25 20:52:30+00:00,1187834341403123712,"#UPDATE: @VancouverPD have revised their estimate of the crowd size at the #ClimateStrike featuring @GretaThunberg up to between 12,000 and 15,000.
#fridaysforfuture #vancouver https://t.co/XtFb9Znmdo",GlobalBC,,100,5109,638,
2019-10-25 18:31:21+00:00,1187798820525993984,"CHECK OUT THAT CROWD!!!! Thousand out to demand #climateaction for #ClimateStrikeVancouver joined by @GretaThunberg.

There is no time to wait, no planet B . #actOnClimate.

#cdnpoli #bcpoli #stoptmx #climatestrike #FridaysForFuture @JustinTrudeau https://t.co/yqHWeH9ShY",MikeHudema,,14,431,161,
2019-10-25 17:50:21+00:00,1187788500835291136,"15 young people are suing the Canadian government to demand action on the #climatecrisis. Today they’re joined by Indigenous leaders, @GretaThunberg and thousands.

No time to wait. #actonclimate

#climatestrike #FridaysForFuture #cdnpoli #bcpoli https://t.co/cHBS05V2Wy",MikeHudema,,35,459,192,
2019-10-25 14:51:05+00:00,1187743389208514560,"Air pollution is killing millions of young people around the world. Join the fight against it. 
#schoolstrike4climate #FridaysForFuture 
#ClimateStrike https://t.co/9kGroZvC6S",matovu_bob,,62,3872,738,
2019-10-25 14:48:29+00:00,1187742732242030592,Strike #1 of the day. #FridaysForFuture #nomoreuicoal #climatestrike @moogysmaszimo @uiowa https://t.co/w5b6hj2ECZ,RileyyAnn,,31,1395,242,
2019-10-25 14:38:47+00:00,1187740293631791106,"#ClimateStrike #FridaysForFuture in #Uganda 25 October. 

Week 43 #strikeforclimate
Day 11 #Strikeforcongoforest  @GretaThunberg @Greenpeace @howey_ou @Fridays4future https://t.co/7Tfmw5pfvz",vanessa_vash,"Place(id='000c69ad123213a8', fullName='Kampala, Uganda', name='Kampala', type='admin', country='Uganda', countryCode='UG')",16,1116,180,
2019-10-25 14:28:36+00:00,1187737731226636289,"Happening this morning - Cedar Rapids #ClimateStrike outside City Hall, Mt. Mercy student named Ayla, in week two of her strike

@GretaThunberg 
#FridaysForFuture https://t.co/rBNc2ROu72",SenatorRobHogg,,37,1951,295,
2019-10-25 13:38:03+00:00,1187725008317157377,These Scottish lads and lassies know how to strike #glasgow #FridaysForFuture #ClimateStrike @GretaThunberg https://t.co/4wOpuHwYUV,MScherbatsky11,,48,5179,553,
2019-10-25 13:17:28+00:00,1187719827357622272,"#ClimateStrike in #Mayo.  Thermometer read 2° Celsius this morning.  Someone told us ""it's not worth it, go back to your warm class"".

Spoiler alert: we didn't.  

#FridaysForFuture @GretaThunberg @saoi4climate https://t.co/oOGpgvyhsW",theocmouze,,84,4782,515,
2019-10-25 11:52:12+00:00,1187698368799264769,Thank you everyone for an amazing strike in #Bath today!!! #FridaysForFuture #youthforclimate #YouthStrike4Climate @GretaThunberg @bath_youth https://t.co/npNnx31aS1,ElmGrace,,36,2563,259,
2019-10-25 11:46:00+00:00,1187696811831635970,"The #FridaysForFuture train was at Government Girls Secondary School Dutse, Abuja Nigeria. Young students taking responsibility for their future. https://t.co/YAJ0xo8ILs",gifsep4climate,,10,1052,176,
2019-10-25 11:38:36+00:00,1187694949015441408,A powerful last chant from the #NorthTynesideClimateStrike marchers today 🗣 Primary school children from surrounding areas lead the rest of the group in their protest #youthstrike4climate #FridaysForFuture @Strike4Youth https://t.co/hh14Szm5SA,NTClimateStrike,,25,1560,216,
2019-10-25 09:30:00+00:00,1187662583848935424,"""In Asia, we have a culture of seniority, and young people aren't supposed to speak up for themselves and are not supposed to speak against adults""

Young Thais battle seniority culture to raise #climate awareness l @Fridays4future #FridaysForFuture
https://t.co/wOW7To3Clq",ContextNewsroom,,33,1606,422,
2019-10-25 07:50:47+00:00,1187637615698141184,"Today, we, the Assembly of Singhdam (Assembly of the Political Science Student) and high school students in our project, have come out and demand for our future. 

#ขบวนฝุ่น #FridaysForFuture https://t.co/VdgMWgTlOd",Garetktpz,,12,706,228,
2019-10-25 05:18:41+00:00,1187599339067039744,"Last Friday I did a short lunchtime #ClimateStrike on the lab. All alone. TBH it wasn’t easy. 

But we all must put a livable planet over our careers and take risks to change norms.

This is an emergency. We need a billion climate activists. #FridaysForFuture https://t.co/PPNCmMH0TN",ClimateHuman,,35,740,165,
2019-10-23 03:33:12+00:00,1186848015102832641,"This Friday October 25th I’ll join the climate strike in Vancouver, BC!
11am at Vancouver Art Gallery.
#ClimateStrike #FridaysForFuture #schoolstrike4climate https://t.co/2jTGxlVQf2",GretaThunberg,,581,34431,3396,
2019-10-18 21:55:18+00:00,1185313429428559872,"School strike week 61. Edmonton. Organisers say 10 000-12 000 people!
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/bVEXa9BGdS",GretaThunberg,,584,22859,3569,
2019-10-18 19:25:44+00:00,1185275791954739200,"There are not ""duelling rallies"" at #ableg like some media reporting. There are, by some estimates, 10,000 people demanding serious #ClimateAction and maybe 30 people here in climate denial with Trump hats. #abpoli #climatestrikecanada #cdnpoli #FridaysForFuture #GretaInAlberta",JoelFrench,"Place(id='6a6d896ba1cb5dc4', fullName='Edmonton, Alberta', name='Edmonton', type='city', country='Canada', countryCode='CA')",49,1433,525,
